oracle_id,card_name,mechanics_count,mechanics,categories,sources
89b1eab9-4d24-4367-99f7-263349f69c3a,Jinxed Idol,1,Sacrifice,keyword_action,oracle_text
87864421-505c-4bdb-b1e3-3e44e05f2beb,From Father to Son,5,"Flashback, Reveal, Exile, Shuffle, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
d236b3fc-0d3f-4d99-875d-e32a33fe5767,Goblin King,1,Mountainwalk,keyword_ability,oracle_text
7a5ff4d4-27b7-47d4-ba88-970c63c4e3fb,Increasing Devotion,4,"Flashback, Create, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
e808a11e-29bd-4e99-a24e-67fa8f6fe502,Eye of Doom,3,"Destroy, Sacrifice, Counter",keyword_action,oracle_text
fb41ea1d-3491-4193-a390-8eb202fbae12,Verdigris,1,Destroy,keyword_action,oracle_text
169a26d2-7bc9-4403-9c92-98d4bd5ca4f3,Temple of the Dragon Queen,1,Reveal,keyword_action,oracle_text
69fd4ddf-9ed8-4c56-bef3-9944daf05e4f,Coiling Oracle,1,Reveal,keyword_action,oracle_text
f187f766-3696-419e-9865-58023a46446b,Angel's Trumpet,2,"Tap, Vigilance","keyword_ability, keyword_action",oracle_text
ccc2eb6d-21cf-45cf-b4e4-4b2a2517136a,Deconstruction Hammer,4,"Equip, Destroy, Attach, Sacrifice","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
eaabd151-2160-4bff-82c0-3fa88659be98,Anger,1,Haste,keyword_ability,scryfall_keywords
04b7362d-0490-4cb0-b5d7-2a7732f659ce,Bojuka Bog,1,Exile,keyword_action,oracle_text
e8065e1d-e937-4b56-8011-78f0d07328a0,"Krenko, Tin Street Kingpin",2,"Create, Counter",keyword_action,oracle_text
93953926-a644-49bb-9b5a-4c8f19114c7e,Demolition Field,3,"Destroy, Sacrifice, Shuffle",keyword_action,oracle_text
1e943e04-e213-4781-b1a7-935aad8790e1,Intruder Alarm,1,Untap,keyword_action,oracle_text
46418fe4-065c-4dfa-b796-eee02c14f351,Captain's Call,1,Create,keyword_action,oracle_text
e6acafdf-e3ad-4ac2-bb26-cec37c7ca115,Insufferable Balladeer,1,Goad,keyword_action,scryfall_keywords
27a1f42c-0b86-4609-9609-1fa9cab7e7c9,Profane Tutor,5,"Suspend, Exile, Shuffle, Counter, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0639bd82-084f-47d5-b158-05dfc29efa40,No Witnesses,4,"Investigate, Create, Destroy, Sacrifice",keyword_action,"oracle_text, scryfall_keywords"
fb1d521f-cb64-4b87-b3f4-a74e91a60349,Noose Constrictor,2,"Reach, Discard","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
8985e545-07c3-45f9-9058-fe3c1f50de04,Blade of the Bloodchief,2,"Equip, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
345964ea-12b6-44be-b1a6-50178768b8f4,Geist of the Archives,2,"Defender, Scry","keyword_ability, keyword_action",scryfall_keywords
adb5883d-44cc-455e-94dc-20e1c1f97d68,Territorial Roc,1,Flying,keyword_ability,scryfall_keywords
ae150b53-7c4e-48ce-abcf-cfe1e68bb4d5,Brink of Disaster,2,"Enchant, Destroy","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
2155864e-5788-4e72-a800-e2cf25cf59a7,Tundra Wolves,1,First strike,keyword_ability,scryfall_keywords
89d1cd45-8148-4396-a9b8-e0f495e94b5b,Savage Beating,5,"Entwine, Untap, Double strike, Double, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0c31edd0-a471-4994-8209-b0a7370fc27b,Slithery Stalker,3,"Landwalk, Swampwalk, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
34b4d137-780b-446c-8cdd-fd1673180971,Homing Sliver,6,"Typecycling, Cycling, Slivercycling, Discard, Reveal, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
13a884b5-8970-4d71-9082-a8b6c8db9a01,Burning Wish,2,"Reveal, Exile",keyword_action,oracle_text
45c29ac0-f9ca-4ab9-b93e-8b678509bcd7,Glittering Wish,2,"Reveal, Exile",keyword_action,oracle_text
120a0bcd-eca2-44eb-ad8d-5e4077f7e21c,Sandstone Warrior,1,First strike,keyword_ability,scryfall_keywords
f352ec62-bf09-45f2-b5b7-75931177b15f,Spore Flower,1,Counter,keyword_action,oracle_text
c7c660bd-5f58-464c-bc75-dd244b7ca535,Willow Satyr,1,Untap,keyword_action,oracle_text
71a80491-eea2-4661-9446-26a87efbf4a8,"Kykar, Wind's Fury",4,"Flying, Create, Sacrifice, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b349f018-c20b-48b0-9e65-d5fd56b24b88,Entreat the Angels,4,"Miracle, Flying, Create, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
5825997b-10d7-4a36-972c-a80ddd90b8ed,Feed the Swarm,1,Destroy,keyword_action,oracle_text
7777fab1-df3f-467f-b9e2-46dd2bd2166e,Forsaken Monument,2,"Tap, Cast",keyword_action,oracle_text
269fc857-a052-4f0a-9759-467ccf42bebb,Siren's Call,2,"Destroy, Cast",keyword_action,oracle_text
8afc00d4-a1c6-4329-af2c-a7f58a0c33e7,Ruin Crab,2,"Mill, Landfall","ability_word, keyword_action",scryfall_keywords
13d4c46b-c2d6-44cc-a252-4a991d471854,Sylvan Caryatid,2,"Hexproof, Defender",keyword_ability,scryfall_keywords
67cf6ba1-55ad-4008-ba1f-96c363a96b16,Kefnet's Last Word,1,Untap,keyword_action,oracle_text
e5e8e116-10fe-48b0-b3d8-6edb39bd5f90,"Alibou, Ancient Witness",2,"Scry, Haste","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
f5276e83-ca3f-4755-9239-e44d91a446fd,Seer's Vision,3,"Sacrifice, Activate, Play",keyword_action,oracle_text
419a8ab2-cff6-4811-a559-8791c9bb3d8e,Bloodtithe Harvester,4,"Create, Discard, Sacrifice, Activate",keyword_action,oracle_text
cc187110-1148-4090-bbb8-e205694a39f5,Counterspell,1,Counter,keyword_action,oracle_text
c7f33cea-2ec8-4081-9208-a5b1d86721b3,Bastion of Remembrance,1,Create,keyword_action,oracle_text
48daee9d-ddaf-410f-8c3a-12fa1064ab56,Ancient Copper Dragon,3,"Flying, Treasure, Create","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
9780d975-acbe-40c6-b444-1e1e6b772788,Poetic Ingenuity,3,"Treasure, Create, Cast",keyword_action,"oracle_text, scryfall_keywords"
84dc94b2-95fb-4d53-aaa2-191cb645639f,Parallel Lives,1,Create,keyword_action,oracle_text
944735ad-3f17-421a-b8fa-40f3bb8456f2,Tombstalker,3,"Flying, Delve, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
14aefe99-fb60-4f1c-a71f-7ffbe94c8b13,Rune-Scarred Demon,2,"Flying, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b3329240-c812-45ea-a7f8-4d79cd4ed515,Hexmark Destroyer,3,"Unearth, Haste, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
fad0c174-4c4a-4662-bd1f-224886e826e1,"Minthara, Merciless Soul",2,"Ward, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
c5229c17-b7be-4b05-b683-f2277edc4849,Enlightened Tutor,2,"Reveal, Shuffle",keyword_action,oracle_text
325b88e1-ec7f-4d22-887c-a7f18a868bb0,Monastery Messenger,2,"Flying, Vigilance",keyword_ability,scryfall_keywords
ab26fbe2-e808-48b9-8d0d-3fbb6c3d554f,"Narset, Parter of Veils",1,Reveal,keyword_action,oracle_text
a4441c7d-e22a-4e19-8365-34d52da9fe86,Gilder Bairn,3,"Untap, Double, Counter",keyword_action,oracle_text
3a21a6ae-b2f2-4f0c-acfd-5f3e8d63fd2f,Wall of Roots,3,"Defender, Activate, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
7aa39b85-6646-4365-99c3-9de31ab0594f,Isperia the Inscrutable,3,"Flying, Reveal, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
05a4f8ff-49da-42af-add5-6248c4b0644b,Darksteel Mutation,2,"Enchant, Indestructible",keyword_ability,"oracle_text, scryfall_keywords"
3469463e-ed4d-44bb-81f3-42bbe09d34ad,Hunted Horror,2,"Trample, Protection",keyword_ability,"oracle_text, scryfall_keywords"
ce87e5ed-2562-4563-9a5b-bd53c04ec4a5,Moan of the Unhallowed,4,"Flashback, Create, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
d0901053-6de0-46d0-9ee3-8d40510236c1,Sword of Feast and Famine,3,"Equip, Untap, Protection","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
06f42f49-32f0-413b-8437-b8efa4d647c2,Genesis Ultimatum,1,Exile,keyword_action,oracle_text
16c46eaf-7a31-4957-ab7c-ff07fbbd9ddc,Order of Whiteclay,1,Untap,keyword_action,oracle_text
7accdc91-3140-4096-a71f-0cee38d29e96,Master of Winds,3,"Flying, Discard, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
55a519b4-61cb-448a-875b-4d6dbe00580f,Spire of Industry,1,Activate,keyword_action,oracle_text
d4a84e78-d9b9-4c67-8a4b-4329e65f0f15,Hullbreaker Horror,2,"Flash, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
ee152ffa-9c39-48ed-9aca-e53c8ebb0231,Defiant Greatmaw,1,Counter,keyword_action,oracle_text
dd25cab9-15cc-40f5-9b68-8f345dd7e952,Master of the Wild Hunt,2,"Create, Tap",keyword_action,oracle_text
65e1558c-6b09-4ddc-b520-f19f4fb972af,Blue Elemental Blast,2,"Destroy, Counter",keyword_action,oracle_text
e275cbfb-3d25-4189-84f0-3162eadc7d65,Diabolic Servitude,1,Exile,keyword_action,oracle_text
0c7ba712-6a99-4d2f-9242-a2163a11f69c,"Padeem, Consul of Innovation",1,Hexproof,keyword_ability,oracle_text
f5f2c98c-dd89-4b60-83e5-07f5fdc699ef,Cyclopean Mummy,1,Exile,keyword_action,oracle_text
6ec9f9a9-9e66-4d81-ae22-dc0de596acd5,Iron-Barb Hellion,1,Haste,keyword_ability,scryfall_keywords
15fef45d-f1a9-49b2-abaa-fe77bb9d1afd,"Lathliss, Dragon Queen",2,"Flying, Create","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
3b8eb602-01e8-432e-8dfc-8fdb62c3aa43,Mocking Doppelganger,2,"Goad, Flash","keyword_ability, keyword_action",scryfall_keywords
ddb021df-ae4a-4ac1-8353-d0b375761714,White Knight,2,"First strike, Protection",keyword_ability,scryfall_keywords
47e191f7-6314-4875-b5ee-57e5daf089c4,Dragon's Approach,2,"Exile, Shuffle",keyword_action,oracle_text
9307f7e9-bcd9-41f9-88f8-0fb9700a6b12,"Raffine, Scheming Seer",5,"Flying, Ward, Connive, Discard, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
67a98359-6f02-4556-ad47-c01b643686d6,Decree of Justice,4,"Cycling, Flying, Create, Discard","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
cf113674-f809-4b97-9e8d-e22385446ddb,Goldwardens' Gambit,5,"Affinity, Create, Haste, Attach, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
52fa7e9b-36d9-409c-8981-6f8dfd8bb031,Stir the Sands,3,"Cycling, Create, Discard","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
67a48e3f-2388-42a9-a8b1-97c08761f807,Blood Beckoning,2,"Kicker, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
1aeb43f7-4d8a-4648-9c13-fd101081b448,Mechanozoa,5,"Warp, Tap, Exile, Counter, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
49638d96-e83e-4aab-bafb-d6183a6e3ff6,Air Servant,2,"Flying, Tap","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
41c765a4-a9c9-4169-a9f1-74ededeb793c,"Rocco, Cabaretti Caterer",2,"Shuffle, Cast",keyword_action,oracle_text
ca16b735-26c7-4d0b-959b-b031f6cb376e,"Genku, Future Shaper",5,"Flying, Create, Vigilance, Counter, Lifelink","keyword_ability, keyword_action",oracle_text
b377f717-d0c2-4db5-aba2-fa4bfa35de0f,Shifting Borders,4,"Splice, Reveal, Cast, Exchange","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
4766f232-8275-4256-b756-8dd5c5e825a3,Salivating Gremlins,1,Trample,keyword_ability,oracle_text
5b3326a5-18c5-4d45-90e1-f6d00ca2bced,"Kelsien, the Plague",3,"Vigilance, Haste, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
02628058-c9d8-4265-afd1-3fb697ec89f7,Ensoul Artifact,1,Enchant,keyword_ability,scryfall_keywords
13bad22a-6ba3-4197-8658-e47049a1cf1f,Explore the Underdark,1,Shuffle,keyword_action,oracle_text
48f80047-a4f9-4ebb-a97a-cad157b9bb64,"All of History, All at Once",4,"Storm, Time Travel, Counter, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
8ba5e97b-3eac-4291-8674-4b402a5554bc,Viridian Corrupter,2,"Infect, Destroy","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
3bf3e503-0628-4550-84a9-7c1dd0a97457,Baaallerina,1,Flying,keyword_ability,scryfall_keywords
3d2b5201-c2bf-4753-89ad-543795740216,Ebony Rhino,1,Trample,keyword_ability,scryfall_keywords
25571850-d5c6-460f-b212-9fc9aa705277,Beacon Behemoth,1,Vigilance,keyword_ability,oracle_text
f509ac02-f22e-4d1a-9fe1-afa96dd7806d,Thieving Skydiver,4,"Kicker, Flying, Attach, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
5bf4d8d9-a2b2-4dba-ac05-9d4470a89db2,Read the Bones,1,Scry,keyword_action,scryfall_keywords
3aa0cda4-fb2d-4fd4-84f6-482089a85547,Lumen-Class Frigate,4,"Flying, Lifelink, Station, Tap","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
4b803bf2-025a-4bf6-9d3c-a28d714b4781,Kellan's Lightblades,4,"Bargain, Destroy, Sacrifice, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
7c3944fa-7c86-4979-85a9-86196aa94594,Song of the Dryads,1,Enchant,keyword_ability,scryfall_keywords
41e4ba67-d038-4d0a-b740-709cb2350192,Mindmoil,1,Cast,keyword_action,oracle_text
e80772e2-8623-4094-81a2-70828b2b151c,Blightsteel Colossus,5,"Indestructible, Trample, Infect, Reveal, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
7fc60ae2-75fc-49e1-9d56-aa5a43844210,Canopy Crawler,3,"Amplify, Reveal, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
94b1e7ed-87f3-44e6-bf34-186dd9a1a0d1,Mage's Attendant,3,"Create, Sacrifice, Counter",keyword_action,oracle_text
37c06f89-db36-4937-9404-2b07cd22e1a6,Dawn's Truce,4,"Gift, Hexproof, Cast, Indestructible","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
17f930a9-64ee-46f9-8a7c-8877e532c94f,Gnat Alley Creeper,1,Flying,keyword_ability,oracle_text
26c22894-10e5-48f1-a32a-a7f1f3f7e12e,Promise of Tomorrow,2,"Sacrifice, Exile",keyword_action,oracle_text
71d178b3-e5ca-4576-83f7-8dce74758acd,Brutal Expulsion,2,"Devoid, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
c823d38c-e73c-4e09-ab20-c5e7de1f1c64,Steadfast Unicorn,3,"Tap, Activate, Vigilance","keyword_ability, keyword_action",oracle_text
aeaae9cc-f30f-4d7e-86f3-3132ef47e987,Molten Birth,1,Create,keyword_action,oracle_text
605dd1b5-8946-4bd0-b31b-e99bf63a1bc4,Rune of Protection: Lands,2,"Cycling, Discard","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
72e9a207-dad9-4c51-8040-e90a36bd35e6,Razortooth Rats,1,Fear,keyword_ability,scryfall_keywords
84137013-7a23-4bc8-b855-04889373fdae,"Witch-king, Sky Scourge",5,"Flying, Undying, Exile, Counter, Play","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b8c35a80-2c72-49ff-af5c-e8885c97f6fc,Fetid Gargantua,1,Adapt,keyword_action,scryfall_keywords
a6a9776b-87f4-4a08-8074-d49fbbe417ae,Saltblast,1,Destroy,keyword_action,oracle_text
ac29873e-28c3-4933-b427-61d34ff0afcd,"Jace, Unraveler of Secrets",2,"Scry, Counter",keyword_action,"oracle_text, scryfall_keywords"
060209fa-4b7d-4e08-bf8b-8759bba5641b,"Karn, Scion of Urza",4,"Create, Reveal, Exile, Counter",keyword_action,oracle_text
e690461b-2925-4484-b6fa-69ca1166f5a2,Oblivion Crown,4,"Enchant, Flash, Discard, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
276c4643-13ad-43bf-840b-08c025ebc065,"Orvar, the All-Form",4,"Changeling, Create, Discard, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
6edd2a36-3d65-4bf9-bd82-b6d03a7e8fea,White Orchid Phantom,4,"Flying, First strike, Destroy, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
4844312c-3c9d-4ca1-986d-4ad35e68454e,Living Wall,2,"Defender, Regenerate","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b23587e0-9fb7-492e-8bb4-f218e8e4ce6c,"Brisela, Voice of Nightmares",5,"Flying, Lifelink, Vigilance, First strike, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
355bbe9b-59bf-470f-8600-410af4c7fe18,Fear,3,"Enchant, Fear, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
2e5b8973-4f6e-4abe-bbbe-81fdca784997,Blooming Blast,5,"Gift, Treasure, Create, Sacrifice, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
9cc092f9-e8f0-40ea-847d-813b70f889db,Wall of Denial,3,"Flying, Shroud, Defender",keyword_ability,scryfall_keywords
93491d5c-8579-42ed-a700-e5c6f4238dea,Barricade Breaker,3,"Improvise, Tap, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
dad43a2d-5b30-45f2-a34d-9e68d1fbb716,Ingenious Mastery,2,"Treasure, Scry",keyword_action,scryfall_keywords
fb711b7d-bd7f-48e3-a6de-a12f94ef55d2,Priest of the Haunted Edge,2,"Sacrifice, Activate",keyword_action,oracle_text
21f507fd-6a26-455c-879a-f838e0aa2a43,Grixis Sojourners,3,"Cycling, Discard, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b187aeeb-5cf5-4b73-a3ef-f39188d2ba33,Swans of Bryn Argoll,1,Flying,keyword_ability,scryfall_keywords
713f16db-95ec-479e-a48c-7a69f7668d7f,Void Rend,1,Destroy,keyword_action,oracle_text
dd520d83-297a-487f-b8f3-4997bbc056e0,Serendib Efreet,1,Flying,keyword_ability,scryfall_keywords
ee988017-fc7e-4d8a-8f5c-0a7e57a8d050,Ethersworn Shieldmage,1,Flash,keyword_ability,scryfall_keywords
8e1b84d7-b0ae-4e9d-bc1a-c84832fea9f9,Turf War,1,Counter,keyword_action,oracle_text
66f28905-c7fc-4ada-8fa0-199626d9bedb,Lórien Revealed,7,"Islandcycling, Landcycling, Typecycling, Cycling, Discard, Reveal, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
28a21e56-b97f-487d-9a89-61c248192cec,Loreseeker's Stone,1,Activate,keyword_action,oracle_text
088a63d4-22d2-4061-8aef-2aa3fc348639,Shrieking Mogg,2,"Haste, Tap","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
3ed14ea7-ee62-4604-af3b-deafb00108c3,Amped Raptor,3,"First strike, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
50e7ae38-2a66-4e32-bfb3-fefbae0caa61,Swarmyard Massacre,1,Create,keyword_action,oracle_text
ffe13100-99dd-41e3-82ba-eaead6fd0113,Rootcast Apprenticeship,1,Create,keyword_action,oracle_text
3902048e-b7bf-4676-be92-e590bc76c729,Corrupted Zendikon,1,Enchant,keyword_ability,scryfall_keywords
ebd33f4c-2cc8-46e3-b367-ce5b37c2719b,Daybreak Chaplain,1,Lifelink,keyword_ability,scryfall_keywords
25a73cfc-a40d-47ea-a7b1-61c7b62a9e6c,Eldrazi Ravager,4,"Annihilator, Cycling, Discard, Sacrifice","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b7cfbfa1-dd38-47ff-9138-fa6b247afc11,Mystic Retrieval,3,"Flashback, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
713332c1-5bd8-400f-bfff-c1ca0697a043,Opt,1,Scry,keyword_action,scryfall_keywords
d135c457-9be5-4a6e-a6fb-5b35cfb70cb0,Master of Cruelties,2,"First strike, Deathtouch",keyword_ability,scryfall_keywords
5da7eea8-bb9e-47ce-a554-8a1ee058bd7a,Beast Whisperer,1,Cast,keyword_action,oracle_text
5e316864-d55c-496f-8f46-773567896864,Broken Wings,2,"Flying, Destroy","keyword_ability, keyword_action",oracle_text
e7c0052e-6dda-4fcf-9368-7749aa9b9c5c,Decorated Champion,1,Counter,keyword_action,oracle_text
b1544f21-7e98-461b-aed5-e748b0168c52,Swords to Plowshares,1,Exile,keyword_action,oracle_text
5972f426-4a51-4130-baf5-25407c1499f1,Sunset Pyramid,2,"Scry, Counter",keyword_action,"oracle_text, scryfall_keywords"
17c0cf45-a031-40e8-a37f-eda98a8f785b,Stolen Uniform,1,Attach,keyword_action,oracle_text
c901805e-c196-4b9d-8d5a-e17367fb37bc,Exalted Dragon,2,"Flying, Sacrifice","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0287d541-3f73-4c8b-9a77-87f99898758d,Bushmeat Poacher,1,Sacrifice,keyword_action,oracle_text
1787ac2f-762d-4f3a-b7e5-12db6d3d470d,Repurposing Bay,3,"Sacrifice, Activate, Shuffle",keyword_action,oracle_text
74303ddb-d3b6-433d-a299-e0c4a7267461,Bog Naughty,3,"Flying, Sacrifice, Food","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
4a261c42-825d-4965-8ea7-80d50c43474e,Filigree Angel,1,Flying,keyword_ability,scryfall_keywords
060c7999-ab81-4e37-af65-7cd219b693c8,Fiend Binder,1,Tap,keyword_action,oracle_text
575ffeb4-6d12-4f69-bcc9-15db325daac1,Archghoul of Thraben,1,Reveal,keyword_action,oracle_text
35a03b0f-9dac-476a-97e9-67767c1e453e,Pyreswipe Hawk,3,"Flying, Haste, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
d211c03a-03cd-40c5-b7c8-ada352fd01a6,Galvanic Blast,1,Metalcraft,ability_word,scryfall_keywords
b7aa0625-c691-4219-b099-3798b349d09c,Stromgald Spy,1,Play,keyword_action,oracle_text
c5577514-d2af-4904-9f94-b472228c6e3d,Takeno's Cavalry,1,Bushido,keyword_ability,scryfall_keywords
cfd1b276-ef5d-4f60-9f63-a548ad315e07,Purify,1,Destroy,keyword_action,oracle_text
0452be2a-e97a-4269-a9e3-b616265ecb2e,Vivi Ornitier,3,"Activate, Counter, Cast",keyword_action,oracle_text
21153db6-552a-4956-a53a-a9dfb6968629,Feed the Cauldron,4,"Food, Create, Destroy, Sacrifice",keyword_action,"oracle_text, scryfall_keywords"
b7d231eb-255d-4505-89a9-0c6824622209,Barkhide Troll,2,"Hexproof, Counter","keyword_ability, keyword_action",oracle_text
495e52e6-4c2b-4574-9474-eadbdcc8b4ac,Farseek,1,Shuffle,keyword_action,oracle_text
9c2f25af-0b16-488d-9249-026a84bdb27f,Clackbridge Troll,4,"Haste, Trample, Tap, Sacrifice","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0d6202c7-b19c-429a-85c4-332024381dd7,Stonybrook Banneret,3,"Landwalk, Islandwalk, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
6ec9a14a-0a62-4f8a-9147-3cab01411a65,Witch's Web,2,"Reach, Untap","keyword_ability, keyword_action",oracle_text
343a258e-ea46-4acb-8543-9f869e43bc59,Fire-Field Ogre,4,"First strike, Unearth, Haste, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
527e4eec-0983-46a9-a4f7-451080200aea,Carnifex Demon,2,"Flying, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
96b87445-6362-4a17-91b2-cbf203fd03fd,Etherium Sculptor,1,Cast,keyword_action,oracle_text
a43d9793-b2ee-427c-95ca-285611aa1a4d,Line Cutter,1,Roll to Visit Your Attractions,keyword_action,scryfall_keywords
3778e06c-62c7-4b8f-90ff-b2fc2d2e213c,The Thirteenth Doctor,4,"Paradox, Untap, Counter, Cast","ability_word, keyword_action","oracle_text, scryfall_keywords"
eb7fe094-2237-40c8-b831-93498c93b768,Sanctum Guardian,1,Sacrifice,keyword_action,oracle_text
91c380f6-2c41-48b7-9f07-104e8659e397,Adanto Vanguard,2,"Destroy, Indestructible","keyword_ability, keyword_action",oracle_text
b33a7ec6-b22b-41cf-9312-65add1529b51,Brushfire Elemental,2,"Haste, Landfall","ability_word, keyword_ability",scryfall_keywords
f02ad6fa-7a82-471a-979e-0bb9ba866ef6,Corpse Harvester,3,"Reveal, Sacrifice, Shuffle",keyword_action,oracle_text
4f8c4927-46c2-4c18-b5af-c6288dbaff6d,Iridescent Vinelasher,4,"Offspring, Landfall, Create, Cast","ability_word, keyword_ability, keyword_action","oracle_text, scryfall_keywords"
69143645-97b6-4c7c-9fa2-844fb3b99822,Trenzalore Clocktower,4,"Activate, Exile, Shuffle, Counter",keyword_action,oracle_text
0953772c-9374-4616-9c04-5838aaf626c9,Tenth District Hero,3,"Collect evidence, Vigilance, Indestructible","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0fbe3805-b59b-47fc-ab21-f05a4aa4cfe0,"Duggan, Private Detective",2,"Investigate, Activate",keyword_action,"oracle_text, scryfall_keywords"
81a5ac8d-b904-4755-a5bc-650e95f4138f,Pegasus Charger,3,"Flying, First strike, Reach",keyword_ability,"oracle_text, scryfall_keywords"
f805b100-49b8-4d23-a768-e8de8bb0daa3,An-Zerrin Ruins,1,Untap,keyword_action,oracle_text
3efe6ac8-f92e-4108-913b-077e41c0a841,Lae'zel's Acrobatics,1,Exile,keyword_action,oracle_text
5f4d0c87-7d59-41d5-9910-86765a0c144b,Song of Totentanz,2,"Create, Haste","keyword_ability, keyword_action",oracle_text
f79f5cb7-d238-41ab-85f0-eb21cc6bf561,Plague Spores,1,Destroy,keyword_action,oracle_text
b83080af-9616-4dc3-bc47-6ef84b9ccc1b,Dire Fleet Ravager,2,"Menace, Deathtouch",keyword_ability,scryfall_keywords
782dcbc4-5a11-42f5-b8d9-4572e36d45b3,Summoner's Pact,2,"Reveal, Shuffle",keyword_action,oracle_text
11b5308d-5bc0-4782-875f-a28be36e665d,Beastmaster Ascension,1,Counter,keyword_action,oracle_text
339a7418-9a29-4eae-a3c2-ea590d175936,Imprisoned in the Moon,1,Enchant,keyword_ability,scryfall_keywords
584b15f2-6ae9-413a-8b8d-9244dbea4878,Unclaimed Territory,1,Cast,keyword_action,oracle_text
bdccceb6-ad3c-4a75-a8a6-ca796ede4185,Overwhelming Forces,1,Destroy,keyword_action,oracle_text
0561043a-3896-4bb1-8ff5-ee674ddfea2a,Sengir Autocrat,2,"Create, Exile",keyword_action,oracle_text
55123455-d435-46d4-b0cd-0c1614343be2,The Mimeoplasm,1,Exile,keyword_action,oracle_text
542be13f-b9c0-4b79-b486-be576c531a82,"Loot, the Key to Everything",3,"Ward, Exile, Play","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
bcfc112e-0482-4616-8ca9-32338a37fa82,Glare of Subdual,1,Tap,keyword_action,oracle_text
